,hotel_id,price,stock,city,date,language,mobile,avatar_id,name
62,709,132,16,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
63,55,105,18,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
64,55,105,18,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
65,55,105,18,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
66,404,133,0,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
67,404,133,0,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
68,404,133,0,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
69,389,114,15,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
70,389,114,15,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
71,389,114,15,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
72,134,75,7,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
73,134,75,7,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
74,134,75,7,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
75,965,133,24,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
76,965,133,24,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
77,965,133,24,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
78,732,161,36,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
79,732,161,36,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
80,732,161,36,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
81,754,239,49,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
82,754,239,49,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
83,754,239,49,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
84,639,162,34,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
85,639,162,34,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
86,639,162,34,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
87,106,147,22,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
88,106,147,22,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
89,106,147,22,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
90,749,110,8,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
91,749,110,8,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
92,749,110,8,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
93,832,135,21,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
94,832,135,21,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
95,832,135,21,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
96,504,156,33,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
97,504,156,33,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
98,504,156,33,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
99,244,263,42,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
100,244,263,42,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
101,244,263,42,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
102,209,68,0,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
103,209,68,0,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
104,209,68,0,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
105,598,135,2,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
106,598,135,2,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
107,598,135,2,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
108,295,70,7,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
109,295,70,7,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
110,295,70,7,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
111,371,94,16,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
112,371,94,16,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
113,371,94,16,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
114,200,125,44,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
115,200,125,44,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
116,200,125,44,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
117,480,70,11,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
118,480,70,11,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
119,480,70,11,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
120,905,139,24,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
121,905,139,24,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
122,905,139,24,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
123,400,93,38,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
124,400,93,38,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
125,400,93,38,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
126,643,74,10,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
127,643,74,10,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
128,643,74,10,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
129,985,66,36,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
130,985,66,36,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
131,985,66,36,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
132,718,132,30,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
133,718,132,30,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
134,718,132,30,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
135,859,132,26,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
136,859,132,26,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
137,859,132,26,valletta,21,romanian,1,300211,avatar_d_romanian_price_mean_villes_date_21
138,521,70,9,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
139,521,70,9,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
140,521,70,9,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
141,592,246,35,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
142,592,246,35,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
143,592,246,35,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
144,371,94,16,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
145,371,94,16,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
146,371,94,16,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
147,134,75,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
148,134,75,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
149,134,75,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
150,643,74,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
151,643,74,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
152,643,74,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
153,360,188,29,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
154,360,188,29,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
155,360,188,29,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
156,466,136,23,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
157,466,136,23,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
158,466,136,23,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
159,719,146,48,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
160,719,146,48,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
161,719,146,48,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
162,861,173,30,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
163,861,173,30,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
164,861,173,30,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
165,295,70,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
166,295,70,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
167,295,70,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
168,209,68,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
169,209,68,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
170,209,68,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
171,746,154,32,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
172,746,154,32,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
173,746,154,32,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
174,400,93,38,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
175,400,93,38,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
176,400,93,38,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
177,55,105,18,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
178,55,105,18,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
179,55,105,18,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
180,377,133,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
181,377,133,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
182,377,133,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
183,200,125,44,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
184,200,125,44,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
185,200,125,44,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
186,985,66,36,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
187,985,66,36,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
188,985,66,36,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
189,859,132,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
190,859,132,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
191,859,132,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
192,244,263,42,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
193,244,263,42,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
194,244,263,42,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
195,389,114,15,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
196,389,114,15,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
197,389,114,15,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
198,512,185,29,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
199,512,185,29,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
200,512,185,29,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
201,106,147,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
202,106,147,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
203,106,147,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
204,732,161,36,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
205,732,161,36,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
206,732,161,36,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
207,363,133,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
208,363,133,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
209,363,133,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
210,424,172,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
211,424,172,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
212,424,172,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
213,491,151,49,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
214,491,151,49,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
215,491,151,49,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
216,334,75,12,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
217,334,75,12,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
218,334,75,12,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
219,476,119,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
220,476,119,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
221,476,119,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
222,376,153,51,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
223,376,153,51,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
224,376,153,51,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
225,504,156,33,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
226,504,156,33,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
227,504,156,33,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
228,709,132,16,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
229,709,132,16,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
230,709,132,16,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
231,832,135,21,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
232,832,135,21,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
233,832,135,21,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
234,905,139,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
235,905,139,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
236,905,139,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
237,160,96,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
238,160,96,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
239,160,96,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
240,718,132,30,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
241,718,132,30,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
242,718,132,30,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
243,237,143,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
244,237,143,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
245,237,143,26,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
246,325,96,8,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
247,325,96,8,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
248,325,96,8,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
249,404,133,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
250,404,133,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
251,404,133,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
252,480,70,11,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
253,480,70,11,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
254,480,70,11,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
255,965,133,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
256,965,133,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
257,965,133,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
258,598,135,2,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
259,598,135,2,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
260,598,135,2,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
261,501,74,11,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
262,501,74,11,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
263,501,74,11,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
264,754,239,49,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
265,754,239,49,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
266,754,239,49,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
267,639,162,34,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
268,639,162,34,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
269,639,162,34,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
270,988,135,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
271,988,135,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
272,988,135,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
273,749,110,8,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
274,749,110,8,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
275,749,110,8,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
276,55,108,18,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
277,55,108,18,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
278,55,108,18,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
279,988,139,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
280,988,139,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
281,988,139,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
282,404,138,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
283,404,138,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
284,404,138,0,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
285,377,137,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
286,377,137,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
287,377,137,31,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
288,106,152,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
289,106,152,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
290,106,152,22,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
291,476,123,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
292,476,123,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
293,476,123,24,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
294,295,72,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
295,295,72,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
296,295,72,7,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
297,598,139,2,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
298,598,139,2,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
299,598,139,2,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
300,643,76,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
301,643,76,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
302,643,76,10,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
303,334,77,12,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
304,334,77,12,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
305,334,77,12,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
306,832,140,21,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
307,832,140,21,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
308,832,140,21,valletta,21,romanian,0,300211,avatar_d_romanian_price_mean_villes_date_21
